2025-10-18 19:37:22 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 22:46:03 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2025-10-19 22:46:03 | DEBUG | httpcore.http11 | send_request_body.complete
2025-10-19 22:46:03 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2025-10-19 22:46:06 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 19 Oct 2025 19:46:06 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-leckwh4hty27asdaymxz75kx'), (b'openai-processing-ms', b'1695'), (b'openai-project', b'proj_t7KNrofXtFGPUCZSM7oWYSTS'), (b'openai-version', b'2020-10-01'), (b'x-envoy-upstream-service-time', b'2080'), (b'x-ratelimit-limit-requests', b'10000'), (b'x-ratelimit-limit-tokens', b'200000'), (b'x-ratelimit-remaining-requests', b'9999'), (b'x-ratelimit-remaining-tokens', b'198571'), (b'x-ratelimit-reset-requests', b'8.64s'), (b'x-ratelimit-reset-tokens', b'428ms'), (b'x-request-id', b'req_3c272baf708793469a3a0d74e0ef9954'), (b'x-openai-proxy-wasm', b'v0.1'), (b'cf-cache-status', b'DYNAMIC'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9912c783fc891868-KIV'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-10-19 22:46:06 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-19 22:46:06 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2025-10-19 22:46:06 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-10-19 22:46:06 | DEBUG | httpcore.http11 | response_closed.started
2025-10-19 22:46:06 | DEBUG | httpcore.http11 | response_closed.complete
2025-10-19 22:46:06 | DEBUG | openai._base_client | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Sun, 19 Oct 2025 19:46:06 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-leckwh4hty27asdaymxz75kx', 'openai-processing-ms': '1695', 'openai-project': 'proj_t7KNrofXtFGPUCZSM7oWYSTS', 'openai-version': '2020-10-01', 'x-envoy-upstream-service-time': '2080', 'x-ratelimit-limit-requests': '10000', 'x-ratelimit-limit-tokens': '200000', 'x-ratelimit-remaining-requests': '9999', 'x-ratelimit-remaining-tokens': '198571', 'x-ratelimit-reset-requests': '8.64s', 'x-ratelimit-reset-tokens': '428ms', 'x-request-id': 'req_3c272baf708793469a3a0d74e0ef9954', 'x-openai-proxy-wasm': 'v0.1', 'cf-cache-status': 'DYNAMIC', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'server': 'cloudflare', 'cf-ray': '9912c783fc891868-KIV', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2025-10-19 22:46:06 | DEBUG | openai._base_client | request_id: req_3c272baf708793469a3a0d74e0ef9954
2025-10-19 22:46:06 | INFO | ai_service | ✅ Анализ готов: 🎯 Прочее
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x75867609fac0>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'монолог фармацевта', '🎯 Прочее', "Похоже, что заметка содержит монолог или размышления фармацевта. Рекомендуется создать новую категорию, например: '💊 Фармацевтика'.", 'active'))
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x75867609fac0>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'монолог фармацевта', '🎯 Прочее', "Похоже, что заметка содержит монолог или размышления фармацевта. Рекомендуется создать новую категорию, например: '💊 Фармацевтика'.", 'active')) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x75867609fac0>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x75867609fac0>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x75867609fac0>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x75867609fac0>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7586760a8040>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (7,))
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7586760a8040>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (7,)) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7586760a8040>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7586760a8040>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7586760a8040>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7586760a8040>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:46:06 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:46:06 | INFO | root | 💾 Заметка #7 создана: монолог фармацевта → 🎯 Прочее
2025-10-19 22:56:50 | INFO | root | 🛑 Остановка бота...
2025-10-19 22:56:50 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x75867705c400>)
2025-10-19 22:56:50 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x75867705c400>) completed
2025-10-19 22:56:50 | INFO | root | ✅ БД отключена
2025-10-19 22:56:50 | INFO | aiogram.dispatcher.dispatcher | Stop polling...
2025-10-19 22:56:50 | WARNING | aiogram | Goodbye!
2025-10-19 22:57:06 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 22:57:07 | WARNING | aiogram | Updates were skipped successfully.
2025-10-19 22:57:07 | INFO | root | 🚀 Запуск бота...
2025-10-19 22:57:07 | INFO | root | 📝 Подключение к БД: sqlite+aiosqlite:///./notes.db
2025-10-19 22:57:07 | INFO | ai_service | ✅ OpenAI API инициализирован
2025-10-19 22:57:07 | INFO | root | ✅ OpenAI API инициализирован
2025-10-19 22:57:07 | INFO | root | ✅ Engine и SessionMaker инициализированы
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing <function connect.<locals>.connector at 0x7b759b95b4c0>
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation <function connect.<locals>.connector at 0x7b759b95b4c0> completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x7b759b9644f0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x7b759b92afc0>, deterministic=True)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x7b759b9644f0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x7b759b92afc0>, deterministic=True) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x7b759b9644f0>, 'floor', 1, <built-in function floor>, deterministic=True)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x7b759b9644f0>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b9362c0>, 'PRAGMA read_uncommitted', [])
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b9362c0>, 'PRAGMA read_uncommitted', []) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b9362c0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b9362c0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b9362c0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b9362c0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936340>, 'PRAGMA main.table_info("users")', ())
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936340>, 'PRAGMA main.table_info("users")', ()) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936340>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936340>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936340>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936340>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936340>, 'PRAGMA main.table_info("notes")', ())
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936340>, 'PRAGMA main.table_info("notes")', ()) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936340>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936340>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936340>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936340>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:07 | INFO | root | ✅ Таблицы созданы / уже существуют
2025-10-19 22:57:07 | INFO | root | ✅ Репозитории инициализированы
2025-10-19 22:57:07 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2025-10-19 22:57:22 | INFO | middlewares.traffic | MSG from d1f0b15c: text='Охотник на демонов'
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936f40>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b936f40>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936f40>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b936f40>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936f40>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b936f40>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b9368c0>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active'))
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7b759b9368c0>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active')) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b9368c0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7b759b9368c0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b9368c0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7b759b9368c0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>)
2025-10-19 22:57:22 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7b759b9644f0>) completed
2025-10-19 22:57:22 | INFO | ai_service | 🤖 Анализирую заметку: 'Охотник на демонов'
2025-10-19 22:57:23 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-32f3514d-407b-4d6b-b1ba-a946369bff4f', 'json_data': {'messages': [{'role': 'system', 'content': 'Ты помощник для анализа заметок. Отвечай ТОЛЬКО валидным JSON, без дополнительного текста. Будь точен и внимателен при определении категорий и расшифровке аббревиатур.'}, {'role': 'user', 'content': 'Ты помощник для управления личными заметками. Люди часто вводят заметки в спешке, \nс опечатками, сокращениями, аббревиатурами. Твоя задача помочь им понять, что они имели в виду.\n\nКРИТИЧЕСКИ ВАЖНО: Ты ДОЛЖЕН интерпретировать контекст и расшифровывать аббревиатуры/сокращения.\nПримеры расшифровок:\n- "Adobe fairfly" или "адоб файрфлай" → Adobe Firefly - генератор изображений от Adobe\n- "V0" или "V0 io" → v0.dev - AI платформа для генерации кода React+TailwindCSS от Vercel\n- "Перплексити" → Perplexity - AI поисковик и аналитический сервис\n- "GPT" → ChatGPT или просто GPT - языковая модель от OpenAI\n- "Claude" → Claude - языковая модель от Anthropic\n- "Тетрадь смерти" → Death Note - японское аниме о сверхспособностях\n- "Монолог фармацевта" → аниме, основанное на визуальном романе\n\n═══════════════════════════════════════════════════════════════\nСУЩЕСТВУЮЩИЕ КАТЕГОРИИ ПОЛЬЗОВАТЕЛЯ:\n═══════════════════════════════════════════════════════════════\n🍳 Рецепты\n🎬 Фильмы\n🎮 Игры\n🎯 Прочее\n🎵 Музыка\n💡 Идеи\n📚 Книги\n📚 Учёба\n🛒 Покупки\n\n═══════════════════════════════════════════════════════════════\nПРАВИЛА ДЛЯ КАТЕГОРИЙ:\n═══════════════════════════════════════════════════════════════\n1. Если текст явно подходит под существующую категорию — выбери её.\n2. Если текст НЕ подходит ни под одну существующую категорию — СОЗДАЙ новую категорию сам!\n   Примеры новых категорий: "🎮 Игры", "🤖 ИИ Инструменты", "📺 Аниме", "✈️ Путешествия", "🛠️ Программирование"\n3. НИКОГДА не предлагай создавать новую категорию! Просто СОЗДАЙ её!\n4. Используй "🎯 Прочее" только если категория совершенно неопределима.\n\n═══════════════════════════════════════════════════════════════\nЗАДАЧА ОПИСАНИЯ:\n═══════════════════════════════════════════════════════════════\nОписание должно:\n- РАСШИФРОВАТЬ все аббревиатуры и сокращения\n- Развёртывать смысл заметки (что имел в виду пользователь)\n- Быть практичным и полезным (1-3 предложения)\n- Адаптироваться к категории:\n\n  🛒 Для "🛒 Покупки": предложи дополнения к продуктам и блюда, которые можно приготовить\n  💡 Для "💡 Идеи": развей идею, добавь практических деталей\n  🍳 Для "🍳 Рецепты": предложи альтернативные ингредиенты и способы приготовления\n  🎬 Для "🎬 Фильмы": что это за фильм, жанр, краткое описание\n  📚 Для "📚 Книги": что это за книга, автор, о чём\n  🎵 Для "🎵 Музыка": исполнитель, жанр, когда и где слушать\n  📺 Для "📺 Аниме": название аниме, жанр, количество серий, о чём\n  🤖 Для "🤖 ИИ Инструменты": расшифруй что это за сервис/инструмент, его возможности\n  🎮 Для "🎮 Игры": название игры, жанр, платформа\n  Для других категорий: полезное пояснение с расшифровкой аббревиатур\n\n═══════════════════════════════════════════════════════════════\nЗАМЕТКА ПОЛЬЗОВАТЕЛЯ: "Охотник на демонов"\n═══════════════════════════════════════════════════════════════\n\nВернись ТОЛЬКО валидным JSON, без дополнительного текста:\n\n{\n    "category": "выбранная или НОВАЯ категория с эмодзи",\n    "description": "развёрнутое описание (1-3 предложения). ОБЯЗАТЕЛЬНО расшифруй все аббревиатуры!"\n}'}], 'model': 'gpt-4o-mini', 'max_tokens': 250, 'temperature': 0.5, 'top_p': 0.9}}
2025-10-19 22:57:23 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2025-10-19 22:57:23 | DEBUG | httpcore.connection | connect_tcp.started host='api.openai.com' port=443 local_address=None timeout=5.0 socket_options=None
2025-10-19 22:57:23 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7b759abbf3b0>
2025-10-19 22:57:23 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7b759c2b5650> server_hostname='api.openai.com' timeout=5.0
2025-10-19 22:57:23 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7b759add9e80>
2025-10-19 22:57:23 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2025-10-19 22:57:23 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-10-19 22:57:23 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2025-10-19 22:57:23 | DEBUG | httpcore.http11 | send_request_body.complete
2025-10-19 22:57:23 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2025-10-19 22:57:25 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 19 Oct 2025 19:57:25 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-leckwh4hty27asdaymxz75kx'), (b'openai-processing-ms', b'1202'), (b'openai-project', b'proj_t7KNrofXtFGPUCZSM7oWYSTS'), (b'openai-version', b'2020-10-01'), (b'x-envoy-upstream-service-time', b'1644'), (b'x-ratelimit-limit-requests', b'10000'), (b'x-ratelimit-limit-tokens', b'200000'), (b'x-ratelimit-remaining-requests', b'9999'), (b'x-ratelimit-remaining-tokens', b'198457'), (b'x-ratelimit-reset-requests', b'8.64s'), (b'x-ratelimit-reset-tokens', b'462ms'), (b'x-request-id', b'req_6d50289a360a43349a104691bd364e68'), (b'x-openai-proxy-wasm', b'v0.1'), (b'cf-cache-status', b'DYNAMIC'), (b'Set-Cookie', b'__cf_bm=qWWyHJch0rra.DZqYxS4AlLpFLIwtJ_a1IK47U4kTgQ-1760903845-1.0.1.1-j81EgsFp2gV2XH2C9OAZ88jp.tck8e8pnXUSJBmROKyszA7U5ngLFtaGyKB_F2quSUNj3sva5CudyF7l85OXl8uUzqbWpjMd4Aer3mLdXLc; path=/; expires=Sun, 19-Oct-25 20:27:25 GMT; domain=.api.openai.com; HttpOnly; Secure; SameSite=None'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Set-Cookie', b'_cfuvid=PmCWdj40D04jimvGLU1InxTebzOm0Vslzk1UZ6y07nI-1760903845554-0.0.1.1-604800000; path=/; domain=.api.openai.com; HttpOnly; Secure; SameSite=None'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9912d81bbc3e185e-KIV'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-10-19 22:57:25 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-19 22:57:25 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2025-10-19 22:57:25 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-10-19 22:57:25 | DEBUG | httpcore.http11 | response_closed.started
2025-10-19 22:57:25 | DEBUG | httpcore.http11 | response_closed.complete
